(buy(1241)) --> (buy(176)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(359)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(399)), {C=0.14583333333333334, S=0.0006808676198813345}
(buy(1241)) --> (buy(426)), {C=0.16666666666666669, S=0.0007781344227215252}
(buy(1241)) --> (buy(515)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(561)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(582)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(626)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(632)), {C=0.14583333333333334, S=0.0006808676198813345}
(buy(1241)) --> (buy(880)), {C=0.125, S=0.0005836008170411438}
(buy(1241)) --> (buy(1135)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(1141)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(1324)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(1326)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(1241)) --> (buy(1558)), {C=0.10416666666666669, S=0.00048633401420095323}
