(buy(305)) --> (buy(266)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(345)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(526)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(305)) --> (buy(538)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(593)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(777)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(974)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(1007)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(1030)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(305)) --> (buy(1114)), {C=0.1346153846153846, S=0.0006808676198813345}
(buy(305)) --> (buy(1498)), {C=0.09615384615384616, S=0.00048633401420095323}
