(buy(746)) --> (buy(31)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(39)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(57)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(312)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(397)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(407)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(746)) --> (buy(442)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(519)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(746)) --> (buy(526)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(567)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(579)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(746)) --> (buy(580)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(595)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(608)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(702)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(796)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(908)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(933)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(938)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(952)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(1139)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(1243)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(1251)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(746)) --> (buy(1262)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(746)) --> (buy(1345)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(1521)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(746)) --> (buy(1550)), {C=0.08771929824561403, S=0.00048633401420095323}
