(buy(1282)) --> (buy(206)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(413)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(467)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(1282)) --> (buy(606)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(673)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(822)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1282)) --> (buy(842)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(895)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1012)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1089)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1182)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1282)) --> (buy(1323)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1415)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1282)) --> (buy(1488)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1492)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1282)) --> (buy(1498)), {C=0.07692307692307693, S=0.00048633401420095323}
