(buy(968)) --> (buy(59)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(968)) --> (buy(62)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(92)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(292)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(968)) --> (buy(362)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(399)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(400)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(968)) --> (buy(419)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(441)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(511)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(519)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(582)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(968)) --> (buy(607)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(639)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(668)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(725)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(968)) --> (buy(752)), {C=0.11940298507462688, S=0.0007781344227215252}
(buy(968)) --> (buy(785)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(868)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(971)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1041)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1078)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1091)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1269)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1339)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1383)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1465)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1467)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(968)) --> (buy(1490)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(968)) --> (buy(1495)), {C=0.0746268656716418, S=0.00048633401420095323}
