(buy(472)) --> (buy(56)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(472)) --> (buy(89)), {C=0.10937499999999999, S=0.0006808676198813345}
(buy(472)) --> (buy(399)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(439)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(522)), {C=0.125, S=0.0007781344227215252}
(buy(472)) --> (buy(544)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(589)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(728)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(472)) --> (buy(822)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(472)) --> (buy(882)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(472)) --> (buy(948)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(1021)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(1059)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(1311)), {C=0.078125, S=0.00048633401420095323}
(buy(472)) --> (buy(1536)), {C=0.078125, S=0.00048633401420095323}
