(buy(1438)) --> (buy(63)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(163)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(186)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(1438)) --> (buy(198)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(295)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(370)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(400)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(415)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(1438)) --> (buy(452)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(523)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(1438)) --> (buy(544)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(1438)) --> (buy(745)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(899)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(956)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(1438)) --> (buy(984)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1028)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1222)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(1438)) --> (buy(1255)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1276)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1292)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1388)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(1438)) --> (buy(1448)), {C=0.08955223880597014, S=0.0005836008170411438}
