(buy(830)) --> (buy(121)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(830)) --> (buy(217)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(304)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(337)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(360)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(371)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(433)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(447)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(574)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(673)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(712)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(726)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(873)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(902)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(946)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1036)), {C=0.15151515151515152, S=0.0009726680284019065}
(buy(830)) --> (buy(1119)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1179)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(830)) --> (buy(1246)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1265)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(1284)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(1346)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(830)) --> (buy(1365)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1396)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1406)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1492)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(830)) --> (buy(1531)), {C=0.07575757575757576, S=0.00048633401420095323}
