(buy(738)) --> (buy(272)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(505)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(709)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(788)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(738)) --> (buy(805)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(971)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(1111)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(1232)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(1427)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(738)) --> (buy(1479)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(738)) --> (buy(1524)), {C=0.08771929824561403, S=0.00048633401420095323}
