(buy(1387)) --> (buy(12)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(75)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1387)) --> (buy(145)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1387)) --> (buy(168)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(335)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(403)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(465)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(484)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(1387)) --> (buy(568)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(611)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(638)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1387)) --> (buy(712)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(773)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(855)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(861)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(869)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(915)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(938)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(971)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1011)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1017)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1127)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1181)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1387)) --> (buy(1254)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(1387)) --> (buy(1273)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1341)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1424)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1504)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(1387)) --> (buy(1533)), {C=0.07692307692307693, S=0.00048633401420095323}
