(buy(673)) --> (buy(390)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(673)) --> (buy(460)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(519)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(673)) --> (buy(536)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(718)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(813)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(830)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(923)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(933)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(1282)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(673)) --> (buy(1345)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(673)) --> (buy(1511)), {C=0.14814814814814817, S=0.0007781344227215252}
(buy(673)) --> (buy(1522)), {C=0.0925925925925926, S=0.00048633401420095323}
