(buy(226)) --> (buy(66)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(153)), {C=0.1320754716981132, S=0.0006808676198813345}
(buy(226)) --> (buy(391)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(414)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(430)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(226)) --> (buy(536)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(542)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(543)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(552)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(692)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(226)) --> (buy(842)), {C=0.1320754716981132, S=0.0006808676198813345}
(buy(226)) --> (buy(948)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(987)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(1077)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(1177)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(226)) --> (buy(1446)), {C=0.11320754716981131, S=0.0005836008170411438}
