(buy(1058)) --> (buy(11)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(374)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(515)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1058)) --> (buy(519)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(565)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(609)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(613)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1058)) --> (buy(642)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(709)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1058)) --> (buy(729)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1058)) --> (buy(909)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1059)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1091)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1175)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1179)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1202)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1324)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1349)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1058)) --> (buy(1433)), {C=0.0967741935483871, S=0.0005836008170411438}
