(buy(691)) --> (buy(76)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(262)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(312)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(337)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(457)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(550)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(563)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(691)) --> (buy(776)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(900)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(953)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(1023)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(1036)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(691)) --> (buy(1057)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(1120)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(1186)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(691)) --> (buy(1481)), {C=0.0847457627118644, S=0.00048633401420095323}
