(buy(498)) --> (buy(88)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(233)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(312)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(392)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(525)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(604)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(611)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(498)) --> (buy(668)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(841)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(997)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(498)) --> (buy(1120)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(498)) --> (buy(1184)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(498)) --> (buy(1368)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(1440)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(1447)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(1467)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(498)) --> (buy(1480)), {C=0.11475409836065573, S=0.0006808676198813345}
