(buy(937)) --> (buy(55)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(211)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(277)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(403)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(421)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(754)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(763)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(825)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(934)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(947)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(1046)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(1080)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(1087)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(937)) --> (buy(1088)), {C=0.078125, S=0.00048633401420095323}
(buy(937)) --> (buy(1353)), {C=0.09374999999999999, S=0.0005836008170411438}
