(buy(119)) --> (buy(115)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(119)) --> (buy(335)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(385)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(119)) --> (buy(446)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(519)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(549)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(591)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(608)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(119)) --> (buy(625)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(995)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(119)) --> (buy(1068)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(1167)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(1196)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(1232)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(1361)), {C=0.13333333333333333, S=0.0007781344227215252}
(buy(119)) --> (buy(1394)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(119)) --> (buy(1434)), {C=0.08333333333333334, S=0.00048633401420095323}
