(buy(945)) --> (buy(138)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(196)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(206)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(525)), {C=0.125, S=0.0005836008170411438}
(buy(945)) --> (buy(688)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(779)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(946)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(956)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(1162)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(1434)), {C=0.10416666666666669, S=0.00048633401420095323}
(buy(945)) --> (buy(1487)), {C=0.10416666666666669, S=0.00048633401420095323}
