(buy(819)) --> (buy(39)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(86)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(819)) --> (buy(106)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(143)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(349)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(819)) --> (buy(386)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(819)) --> (buy(420)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(463)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(485)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(492)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(573)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(575)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(596)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(663)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(839)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(841)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(852)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(855)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(875)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(903)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(956)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(989)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1202)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1260)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1298)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1308)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1328)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1341)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(819)) --> (buy(1385)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1418)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(819)) --> (buy(1422)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(819)) --> (buy(1535)), {C=0.07692307692307693, S=0.00048633401420095323}
