(buy(466)) --> (buy(44)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(73)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(202)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(297)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(427)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(466)) --> (buy(460)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(466)) --> (buy(516)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(569)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(570)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(590)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(652)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(726)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(855)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(903)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(466)) --> (buy(931)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1042)), {C=0.10937499999999999, S=0.0006808676198813345}
(buy(466)) --> (buy(1176)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1225)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1252)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1308)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1392)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(466)) --> (buy(1445)), {C=0.078125, S=0.00048633401420095323}
(buy(466)) --> (buy(1473)), {C=0.078125, S=0.00048633401420095323}
