(buy(599)) --> (buy(46)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(599)) --> (buy(216)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(599)) --> (buy(339)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(366)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(599)) --> (buy(533)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(549)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(599)) --> (buy(609)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(599)) --> (buy(622)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(649)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(676)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(739)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(1175)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(1275)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(599)) --> (buy(1371)), {C=0.09090909090909091, S=0.00048633401420095323}
