(buy(1453)) --> (buy(48)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(81)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(244)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(271)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1453)) --> (buy(355)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1453)) --> (buy(488)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(620)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(683)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(695)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(697)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(820)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(877)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(898)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1453)) --> (buy(900)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1453)) --> (buy(970)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(1503)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1453)) --> (buy(1552)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1453)) --> (buy(1557)), {C=0.09722222222222221, S=0.0006808676198813345}
