(buy(730)) --> (buy(341)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(730)) --> (buy(397)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(730)) --> (buy(414)), {C=0.1346153846153846, S=0.0006808676198813345}
(buy(730)) --> (buy(707)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(730)) --> (buy(807)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(730)) --> (buy(946)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(730)) --> (buy(990)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(730)) --> (buy(1046)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(730)) --> (buy(1173)), {C=0.1346153846153846, S=0.0006808676198813345}
(buy(730)) --> (buy(1250)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(730)) --> (buy(1339)), {C=0.09615384615384616, S=0.00048633401420095323}
