(buy(943)) --> (buy(28)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(61)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(943)) --> (buy(111)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(194)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(211)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(250)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(357)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(460)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(477)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(522)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(546)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(609)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(827)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(860)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(897)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(939)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(943)) --> (buy(947)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(943)) --> (buy(967)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(1185)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(943)) --> (buy(1336)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(943)) --> (buy(1479)), {C=0.08333333333333334, S=0.00048633401420095323}
