(buy(976)) --> (buy(78)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(583)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(639)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(763)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(863)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(925)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(926)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(976)) --> (buy(969)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(986)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(976)) --> (buy(1105)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(1281)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(976)) --> (buy(1326)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(976)) --> (buy(1369)), {C=0.07936507936507937, S=0.00048633401420095323}
