(buy(1490)) --> (buy(5)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(115)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(198)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(375)), {C=0.1346153846153846, S=0.0006808676198813345}
(buy(1490)) --> (buy(420)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(631)), {C=0.15384615384615385, S=0.0007781344227215252}
(buy(1490)) --> (buy(968)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(980)), {C=0.11538461538461538, S=0.0005836008170411438}
(buy(1490)) --> (buy(984)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(1141)), {C=0.09615384615384616, S=0.00048633401420095323}
(buy(1490)) --> (buy(1336)), {C=0.1346153846153846, S=0.0006808676198813345}
