(buy(299)) --> (buy(70)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(109)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(322)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(299)) --> (buy(338)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(349)), {C=0.1372549019607843, S=0.0006808676198813345}
(buy(299)) --> (buy(609)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(882)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(892)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(1019)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(1102)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(1374)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(299)) --> (buy(1441)), {C=0.09803921568627451, S=0.00048633401420095323}
