(buy(1022)) --> (buy(19)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(57)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(380)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(427)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(448)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(900)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1045)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1152)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1182)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1189)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1271)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1465)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1022)) --> (buy(1467)), {C=0.09433962264150944, S=0.00048633401420095323}
