(buy(1224)) --> (buy(109)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(404)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(415)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1224)) --> (buy(572)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(575)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1224)) --> (buy(654)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1224)) --> (buy(829)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(831)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(941)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(1307)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1224)) --> (buy(1390)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1224)) --> (buy(1403)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1224)) --> (buy(1467)), {C=0.08064516129032259, S=0.00048633401420095323}
