(buy(1091)) --> (buy(10)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(243)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(277)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1091)) --> (buy(404)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(415)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(1091)) --> (buy(435)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(522)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(528)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(536)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(590)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(718)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(734)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(865)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(900)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(953)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(968)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(974)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1058)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1068)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1091)) --> (buy(1146)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1185)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1257)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1091)) --> (buy(1297)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1401)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1091)) --> (buy(1495)), {C=0.07936507936507937, S=0.00048633401420095323}
