(buy(584)) --> (buy(42)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(477)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(500)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(634)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(584)) --> (buy(668)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(768)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(773)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(840)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(928)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(1039)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(584)) --> (buy(1050)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(584)) --> (buy(1150)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(584)) --> (buy(1256)), {C=0.08333333333333334, S=0.00048633401420095323}
