(buy(202)) --> (buy(312)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(202)) --> (buy(466)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(542)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(202)) --> (buy(568)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(202)) --> (buy(662)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(834)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(995)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(1225)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(1341)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(1430)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(1477)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(202)) --> (buy(1554)), {C=0.0925925925925926, S=0.00048633401420095323}
