(buy(1539)) --> (buy(54)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(141)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(264)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(523)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(541)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(1539)) --> (buy(797)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(813)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1013)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1107)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1193)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1250)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1289)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1383)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(1539)) --> (buy(1394)), {C=0.08771929824561403, S=0.00048633401420095323}
