(buy(497)) --> (buy(137)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(303)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(347)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(414)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(447)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(497)) --> (buy(481)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(576)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(1113)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(1183)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(1346)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(1360)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(497)) --> (buy(1504)), {C=0.08620689655172414, S=0.00048633401420095323}
