(buy(30)) --> (buy(383)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(446)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(30)) --> (buy(606)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(613)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(616)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(639)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(666)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(712)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(30)) --> (buy(729)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(30)) --> (buy(740)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(779)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(785)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(808)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(1066)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(1233)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(1327)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(1445)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(30)) --> (buy(1499)), {C=0.07692307692307693, S=0.00048633401420095323}
