(buy(1431)) --> (buy(90)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(156)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(277)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(484)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(501)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(516)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(609)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(645)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(772)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1431)) --> (buy(825)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(855)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(905)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(1431)) --> (buy(915)), {C=0.13333333333333333, S=0.0007781344227215252}
(buy(1431)) --> (buy(982)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1431)) --> (buy(1298)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(1320)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1431)) --> (buy(1373)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(1425)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(1448)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(1452)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1431)) --> (buy(1454)), {C=0.08333333333333334, S=0.00048633401420095323}
