(buy(594)) --> (buy(53)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(594)) --> (buy(112)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(444)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(594)) --> (buy(493)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(511)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(544)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(622)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(594)) --> (buy(1084)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(1154)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(594)) --> (buy(1297)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(594)) --> (buy(1298)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(594)) --> (buy(1337)), {C=0.08620689655172414, S=0.00048633401420095323}
