(buy(1491)) --> (buy(70)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(176)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(229)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(266)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1491)) --> (buy(405)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(422)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(549)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1491)) --> (buy(609)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(665)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(836)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1491)) --> (buy(853)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(855)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(859)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(882)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1491)) --> (buy(885)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(915)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1491)) --> (buy(925)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(1491)) --> (buy(929)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(997)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1048)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1491)) --> (buy(1050)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1082)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1147)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1158)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1174)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1491)) --> (buy(1187)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1335)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1373)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(1491)) --> (buy(1448)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1506)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(1491)) --> (buy(1518)), {C=0.06944444444444445, S=0.00048633401420095323}
