(buy(70)) --> (buy(126)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(70)) --> (buy(200)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(271)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(299)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(380)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(447)), {C=0.14705882352941177, S=0.0009726680284019065}
(buy(70)) --> (buy(453)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(463)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(480)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(556)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(613)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(712)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(70)) --> (buy(769)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(946)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(70)) --> (buy(963)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(1172)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(1263)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(1396)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(70)) --> (buy(1491)), {C=0.07352941176470588, S=0.00048633401420095323}
