(buy(1162)) --> (buy(20)), {C=0.09859154929577464, S=0.0006808676198813345}
(buy(1162)) --> (buy(120)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(292)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(337)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(492)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(684)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(718)), {C=0.08450704225352113, S=0.0005836008170411438}
(buy(1162)) --> (buy(829)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(865)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(880)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(945)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1095)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1114)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1124)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1240)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1378)), {C=0.08450704225352113, S=0.0005836008170411438}
(buy(1162)) --> (buy(1428)), {C=0.07042253521126761, S=0.00048633401420095323}
(buy(1162)) --> (buy(1511)), {C=0.07042253521126761, S=0.00048633401420095323}
