(buy(295)) --> (buy(62)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(295)) --> (buy(345)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(489)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(728)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(871)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(295)) --> (buy(905)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1077)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1276)), {C=0.1372549019607843, S=0.0006808676198813345}
(buy(295)) --> (buy(1359)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1376)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1438)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1443)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(295)) --> (buy(1504)), {C=0.09803921568627451, S=0.00048633401420095323}
