(buy(1249)) --> (buy(84)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1249)) --> (buy(100)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(139)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(278)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(297)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(479)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(500)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(567)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(660)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1249)) --> (buy(690)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(695)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(806)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(849)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1249)) --> (buy(895)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1249)) --> (buy(927)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1006)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1212)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(1249)) --> (buy(1232)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1250)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1287)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1339)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1353)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1366)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1369)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1415)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1432)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1493)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1249)) --> (buy(1499)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1249)) --> (buy(1509)), {C=0.08620689655172414, S=0.00048633401420095323}
