(buy(623)) --> (buy(7)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(623)) --> (buy(53)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(190)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(623)) --> (buy(213)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(312)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(344)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(623)) --> (buy(603)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(693)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(723)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(779)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(623)) --> (buy(1322)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(1355)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(1411)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(1465)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(1495)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(623)) --> (buy(1505)), {C=0.0746268656716418, S=0.00048633401420095323}
