(buy(479)) --> (buy(169)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(256)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(479)) --> (buy(302)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(417)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(529)), {C=0.14545454545454548, S=0.0007781344227215252}
(buy(479)) --> (buy(617)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(712)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(1084)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(1166)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(479)) --> (buy(1215)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(1249)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(1288)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(479)) --> (buy(1421)), {C=0.09090909090909091, S=0.00048633401420095323}
