(buy(112)) --> (buy(2)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(112)) --> (buy(35)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(112)) --> (buy(45)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(68)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(168)), {C=0.12307692307692308, S=0.0007781344227215252}
(buy(112)) --> (buy(256)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(289)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(318)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(594)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(112)) --> (buy(728)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(860)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(871)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(906)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(994)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(1127)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(112)) --> (buy(1137)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(112)) --> (buy(1254)), {C=0.07692307692307693, S=0.00048633401420095323}
