(buy(1469)) --> (buy(11)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(377)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(394)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(1469)) --> (buy(467)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(589)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(597)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(727)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(810)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(919)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(1009)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(1026)), {C=0.14814814814814817, S=0.0007781344227215252}
(buy(1469)) --> (buy(1319)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(1419)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1469)) --> (buy(1452)), {C=0.0925925925925926, S=0.00048633401420095323}
