(buy(313)) --> (buy(42)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(197)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(296)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(382)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(396)), {C=0.14035087719298245, S=0.0007781344227215252}
(buy(313)) --> (buy(480)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(313)) --> (buy(482)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(313)) --> (buy(585)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(756)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(313)) --> (buy(768)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(313)) --> (buy(806)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(901)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(313)) --> (buy(1062)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(1134)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(1468)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(1501)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(313)) --> (buy(1528)), {C=0.10526315789473682, S=0.0005836008170411438}
