(buy(28)) --> (buy(111)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(28)) --> (buy(207)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(332)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(611)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(777)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(904)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(28)) --> (buy(943)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(1230)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(1420)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(28)) --> (buy(1503)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(28)) --> (buy(1546)), {C=0.0925925925925926, S=0.00048633401420095323}
