(buy(1450)) --> (buy(81)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(98)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(1450)) --> (buy(148)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(219)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(337)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(358)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(389)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(414)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(447)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(1450)) --> (buy(519)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(674)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(689)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(1044)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(1161)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(1367)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1450)) --> (buy(1494)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(1450)) --> (buy(1500)), {C=0.1111111111111111, S=0.0005836008170411438}
