(buy(1316)) --> (buy(74)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(1316)) --> (buy(95)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(174)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(274)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1316)) --> (buy(328)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(561)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1316)) --> (buy(800)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(1316)) --> (buy(804)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(827)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(856)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(863)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(873)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(933)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(1010)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(1070)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1316)) --> (buy(1254)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1316)) --> (buy(1317)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1316)) --> (buy(1376)), {C=0.0847457627118644, S=0.00048633401420095323}
