(buy(894)) --> (buy(102)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(258)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(409)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(429)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(894)) --> (buy(505)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(894)) --> (buy(601)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(894)) --> (buy(634)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(684)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(829)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(894)) --> (buy(938)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(1337)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(894)) --> (buy(1503)), {C=0.0819672131147541, S=0.00048633401420095323}
