(buy(1086)) --> (buy(21)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(50)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(83)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(417)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(464)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(549)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(570)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(580)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(603)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(670)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(813)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(986)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1013)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1042)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1109)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1265)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(1289)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1396)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1086)) --> (buy(1419)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1086)) --> (buy(1434)), {C=0.07352941176470588, S=0.00048633401420095323}
