(buy(831)) --> (buy(88)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(228)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(831)) --> (buy(255)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(301)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(415)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(448)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(831)) --> (buy(611)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(798)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(854)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(891)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(831)) --> (buy(948)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(831)) --> (buy(1224)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(1380)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(831)) --> (buy(1420)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(831)) --> (buy(1441)), {C=0.08771929824561403, S=0.00048633401420095323}
