(buy(544)) --> (buy(95)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(110)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(130)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(151)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(428)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(434)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(544)) --> (buy(438)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(472)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(524)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(574)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(594)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(544)) --> (buy(627)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(544)) --> (buy(820)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(544)) --> (buy(934)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(1339)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(1382)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(1426)), {C=0.078125, S=0.00048633401420095323}
(buy(544)) --> (buy(1438)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(544)) --> (buy(1526)), {C=0.078125, S=0.00048633401420095323}
