(buy(1506)) --> (buy(339)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(413)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(439)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(563)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1506)) --> (buy(754)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(947)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(1339)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(1423)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(1433)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(1491)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1506)) --> (buy(1555)), {C=0.08064516129032259, S=0.00048633401420095323}
