(buy(461)) --> (buy(138)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(255)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(261)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(444)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(454)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(460)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(511)), {C=0.14285714285714288, S=0.0007781344227215252}
(buy(461)) --> (buy(521)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(1271)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(1426)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(461)) --> (buy(1476)), {C=0.10714285714285714, S=0.0005836008170411438}
