(buy(1417)) --> (buy(44)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(115)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(315)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(358)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(785)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(825)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1417)) --> (buy(1263)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1296)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1317)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1358)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1432)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1446)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1417)) --> (buy(1533)), {C=0.08064516129032259, S=0.00048633401420095323}
