(buy(1382)) --> (buy(318)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(500)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(540)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(544)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(609)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(627)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(656)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(773)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(827)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(1382)) --> (buy(856)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(1382)) --> (buy(863)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(933)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(966)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(1072)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(1089)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(1299)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(1354)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(1382)) --> (buy(1492)), {C=0.08620689655172414, S=0.00048633401420095323}
