(buy(1070)) --> (buy(223)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(1070)) --> (buy(234)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1070)) --> (buy(261)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(284)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(477)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(486)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(526)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(860)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(1159)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(1172)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1070)) --> (buy(1265)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1070)) --> (buy(1316)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1070)) --> (buy(1391)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1070)) --> (buy(1536)), {C=0.09836065573770492, S=0.0005836008170411438}
