(buy(476)) --> (buy(389)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(476)) --> (buy(443)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(477)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(493)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(476)) --> (buy(590)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(869)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(476)) --> (buy(965)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(1008)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(1428)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(1464)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(476)) --> (buy(1501)), {C=0.08333333333333334, S=0.00048633401420095323}
