(buy(1136)) --> (buy(21)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(254)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(327)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(387)), {C=0.12121212121212122, S=0.0007781344227215252}
(buy(1136)) --> (buy(414)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(560)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(587)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(690)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(740)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(797)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(969)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(1009)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(1309)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1136)) --> (buy(1398)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1136)) --> (buy(1452)), {C=0.0909090909090909, S=0.0005836008170411438}
