(buy(627)) --> (buy(24)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(55)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(249)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(251)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(384)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(627)) --> (buy(390)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(403)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(627)) --> (buy(416)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(627)) --> (buy(428)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(434)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(491)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(627)) --> (buy(501)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(505)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(511)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(544)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(627)) --> (buy(572)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(617)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(677)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(627)) --> (buy(739)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(883)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(921)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(966)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(627)) --> (buy(1106)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(1137)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(1305)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(1349)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(1382)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(627)) --> (buy(1403)), {C=0.09836065573770492, S=0.0005836008170411438}
