(buy(46)) --> (buy(90)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(339)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(482)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(599)), {C=0.125, S=0.0006808676198813345}
(buy(46)) --> (buy(609)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(616)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(772)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(1138)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(1188)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(46)) --> (buy(1421)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(1428)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(46)) --> (buy(1464)), {C=0.10714285714285714, S=0.0005836008170411438}
