(buy(662)) --> (buy(27)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(89)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(202)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(329)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(662)) --> (buy(379)), {C=0.14035087719298245, S=0.0007781344227215252}
(buy(662)) --> (buy(429)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(662)) --> (buy(462)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(579)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(662)) --> (buy(606)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(629)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(662)) --> (buy(962)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(1218)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(1228)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(662)) --> (buy(1271)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(1405)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(662)) --> (buy(1497)), {C=0.08771929824561403, S=0.00048633401420095323}
